State,mean_ndvi,Temperature,Year
DERP,0.2678942085632679,10.960593710691825,2020
DESH,0.2664219608535936,10.460104036346875,2020
DESL,0.2834922777752579,11.264923076923075,2020
DESN,0.2737755890425742,10.28421081436077,2020
DEST,0.2630395465763043,10.983428016508862,2020
DETH,0.2916768624266221,9.855460122699386,2020
DEBB,0.2467675559229202,9.663261569757584,2021
DEBE,0.1892211278650617,10.152643419572552,2021
DEBW,0.2423844049135524,8.818999299229151,2021
DEBY,0.2440313097929752,8.327562571103526,2021
DEHB,0.255065758662207,9.868896321070237,2021
DEHE,0.2732637833901231,8.992204211627131,2021
DEHH,0.2000702146273274,9.773587385019711,2021
DEMV,0.2294118016539979,9.44526619459743,2021
DENI,0.3027962652789905,9.689506198869866,2021
DENW,0.2855563951817037,9.778104412496706,2021
DERP,0.2866667457483882,9.449398742138364,2021
DESH,0.2549339681363056,9.497675643642587,2021
DESL,0.3101308415512098,9.724538461538463,2021
DESN,0.218674896651038,8.873620840630474,2021
DEST,0.2329994647146808,9.642966739499878,2021
DETH,0.2484285444759738,8.457987730061351,2021
DEBB,0.2720672026484517,10.751357857263944,2022
DEBE,0.2124949332349367,11.240832395950507,2022
DEBW,0.2656012795897344,10.577908899789769,2022
DEBY,0.2803148711034927,9.917795790671216,2022
DEHB,0.2222515811675614,10.927090301003346,2022
DEHE,0.2600378244063123,10.662561201692256,2022
DEHH,0.2101415192257278,10.693561103810774,2022
DEMV,0.2681011512441654,10.214503015997902,2022
DENI,0.2703455281161969,10.783218773720163,2022
DENW,0.2658670130452935,11.199270927883347,2022
DERP,0.2565197467147811,11.178883018867923,2022
DESH,0.266100983259691,10.24853493119115,2022
DESL,0.25841800736763,11.523230769230768,2022
DESN,0.2571720904467363,10.18929509632224,2022
DEST,0.2591428303034672,10.85076474872542,2022
DETH,0.2551942504863311,9.977220858895706,2022
DEBB,0.2597474651994675,10.885448381081538,2023
DEBE,0.2115051765220272,11.2710911136108,2023
DEBW,0.246278381009188,10.680367203924316,2023
DEBY,0.2553508608711046,10.076956769055744,2023
DEHB,0.2393126271346304,11.052842809364549,2023
DEHE,0.2873700404578622,10.688054380377428,2023
DEHH,0.251567168226494,10.775032851511169,2023
DEMV,0.3123316539836018,10.316631698575051,2023
DENI,0.2949157692195739,10.889257400691577,2023
DENW,0.2681818664076079,11.22015049922408,2023
DERP,0.2857119777362538,11.11565786163522,2023
DESH,0.3070389825101086,10.29390267992362,2023
DESL,0.263982884660533,11.386807692307691,2023
DESN,0.2404244131646248,10.456923161120844,2023
DEST,0.2457309564309436,11.026938577324591,2023
DETH,0.2906449437793763,10.13357055214724,2023
DEBB,0.2594948219563924,11.53052042719105,2024
DEBE,0.2000188590111757,11.915185601799775,2024
DEBW,0.2648370730235829,10.55034618079888,2024
DEBY,0.2700155993531213,10.28130403868032,2024
DEHB,0.2562523312891587,11.39598662207358,2024
DEHE,0.2694532209543192,10.754665589199982,2024
DEHH,0.2430416579935925,11.25203679369251,2024
DEMV,0.2754153370105931,10.962129556779438,2024
DENI,0.2788399005302278,11.262591717972509,2024
DENW,0.2812065114830882,11.3096331215413,2024
DERP,0.277838975374357,10.94216855345912,2024
DESH,0.2760707044742165,10.771567788239942,2024
DESL,0.2596388873338059,11.088923076923075,2024
DESN,0.2074921113311131,10.96272438704028,2024
DEST,0.2432976493194367,11.48396212672979,2024
DETH,0.234434051219728,10.460791411042946,2024
